code,fiscalYear,fiscalQuarter,revenue,operatingProfit,netIncome,totalAssets,totalEquity,announceDate
G0085,2024,2,93922989976,6803194051,3344738451,281110620881,119652320971,2024-08-14
G0085,2024,3,99974096188,8813841911,4268804062,280020471669,119188308323,2024-11-14
G0085,2024,4,105473765203,9663816994,5209060710,275585646654,117300663152,2025-02-14
G0085,2025,1,86183927992,6411172275,3618499094,271085504361,115385216242,2025-05-14
G0085,2025,2,95878490264,8424051028,4663736976,268332872644,114213582197,2025-08-14
G0085,2025,3,87848283373,5688866925,2577331450,273151798300,116264716507,2025-11-14
G0085,2025,4,115543704335,7503001611,3633781924,280434481224,119364527934,2026-02-13
G0085,2026,1,91570614646,5649066080,2588907631,276157619583,117544118516,2026-05-14
G0085,2026,2,97962324136,5798946220,2793631021,284341053121,121027326703,2026-08-14
G0086,2023,3,1038627042341,174763701729,116718293376,4486785676429,2493386585725,2023-11-14
G0086,2023,4,1201331934767,183969598627,122101706604,4626230863738,2570878755968,2024-02-14
G0086,2024,1,1071510544409,190143674134,134330499818,4567874887115,2538449302055,2024-05-14
G0086,2024,2,1011357427260,177805599979,121589764655,4497902042409,2499564147975,2024-08-14
G0086,2024,3,1105686935121,142376011599,90810903199,4635570861774,2576069158963,2024-11-14
G0086,2024,4,1141433844097,123475294721,74022928157,4557458364672,2532660655304,2025-02-14
G0086,2025,1,954948906376,132296578239,97806705061,4624144088844,2569719098051,2025-05-14
G0086,2025,2,1003496557347,179673416646,135005921372,4553151080463,2530267020875,2025-08-14
G0086,2025,3,1121802264798,129284210079,73579322682,4678911125109,2600154113987,2025-11-14
G0086,2025,4,1101043926538,130442761655,75136606011,4599173371751,2555842426526,2026-02-13
G0086,2026,1,1017486346778,174295922316,105757482771,4497684909163,2499443483168,2026-05-14
G0086,2026,2,1152519063013,146565656778,82027577183,4650608802444,2584426010002,2026-08-14
G0087,2023,3,46360186502,8134515565,5879743560,387214159051,190044775100,2023-11-14
G0087,2023,4,53135590623,5868177186,5398723011,397060924483,194877569248,2024-02-14
G0087,2024,1,44659250760,4869548470,4445574555,391748789960,192270372721,2024-05-14
G0087,2024,2,48879043789,8149942189,7497946814,400186941383,196411818875,2024-08-14
G0087,2024,3,50982659620,5495772379,3763919253,403097107784,197840129039,2024-11-14
G0087,2024,4,54235467060,8096797774,6538773219,398432206593,195550594741,2025-02-14
G0087,2025,1,47588986483,6505568437,5652882532,406639805743,199578885800,2025-05-14
G0087,2025,2,53088140920,7653244725,5897820427,400764209096,196695141966,2025-08-14
G0087,2025,3,51071572801,6311673135,5806739284,391194411845,191998283848,2025-11-14
G0087,2025,4,57598564686,9498123041,6838690470,391725891767,192259134285,2026-02-13
G0087,2026,1,45609554608,7870964645,6973360224,395147406146,193938414123,2026-05-14
G0087,2026,2,54510875309,10635394475,8898378003,404729370059,198641243641,2026-08-14
G0088,2023,3,310141721600,107564533916,79636038871,1504067912052,579973865790,2023-11-14
G0088,2023,4,360824592361,104137405194,77973196163,1543948776048,595352066919,2024-02-14
G0088,2024,1,302567853624,76967328351,69985451151,1551207206420,598150943146,2024-05-14
G0088,2024,2,333622376485,96271140105,67304394923,1604396056434,618660750390,2024-08-14
G0088,2024,3,328090885676,97226792999,83682448221,1581612261466,609875239085,2024-11-14
G0088,2024,4,353883270222,117070815272,92988427705,1593688017444,614531692973,2025-02-14
G0088,2025,1,298993883789,103079843106,72559438366,1556862766032,600331746782,2025-05-14
G0088,2025,2,327778097704,106494882247,94386080265,1560467094725,601721588576,2025-08-14
G0088,2025,3,328220996551,72837986074,67010947188,1584760290217,611089130021,2025-11-14
G0088,2025,4,374593989782,71300865869,61062386627,1584625494086,611037152159,2026-02-13
G0088,2026,1,300229400326,87262327538,80281341335,1574434044629,607107293479,2026-05-14
G0088,2026,2,294910270048,68606849241,61695234279,1535969439370,592275206690,2026-08-14
G0089,2023,3,10641907710,1031252147,819118308,37300866137,21347321663,2023-11-14
G0089,2023,4,11309830121,1183997814,735701262,38550365965,22062411619,2024-02-14
G0089,2024,1,11099868966,1492477379,869681983,38845254495,22231176609,2024-05-14
G0089,2024,2,10802631992,952243852,780610527,38934765833,22282404034,2024-08-14
G0089,2024,3,10097183311,1199126353,970911261,38118583867,21815302308,2024-11-14
G0089,2024,4,11384866531,1386412110,830211659,37246634543,21316284869,2025-02-14
G0089,2025,1,9629953106,1171489658,896276910,36440349467,20854847143,2025-05-14
G0089,2025,2,10116073212,1212157312,859211845,35674518360,20416561261,2025-08-14
G0089,2025,3,9526948739,1258886566,951776953,35600085308,20373963154,2025-11-14
G0089,2025,4,11481538699,987597732,646283051,35944112659,20570850339,2026-02-13
G0089,2026,1,9385713352,1070128017,876400877,35222641468,20157951680,2026-05-14
G0089,2026,2,10650911641,899819822,606108388,36139722690,20682798148,2026-08-14
G0090,2023,3,162748062674,10042779437,8012014729,706723345714,411651007390,2023-11-14
G0090,2023,4,187357806355,9289764454,5973651921,727431132860,423712843880,2024-02-14
G0090,2024,1,172340198102,8602030425,6037280809,744295153604,433535769881,2024-05-14
G0090,2024,2,167003180659,8975362097,7095114100,739110180731,430515635737,2024-08-14
G0090,2024,3,167765176277,14504199528,11740283056,740983814883,431606986958,2024-11-14
G0090,2024,4,193084130048,11137898584,7950052835,739762244529,430895448745,2025-02-14
G0090,2025,1,156464596953,9305032660,6036275716,725270161475,422454124959,2025-05-14
G0090,2025,2,175488166853,11843630700,9089721697,728732698386,424470977545,2025-08-14
G0090,2025,3,163475070019,8307592558,5356134514,736552669161,429025940766,2025-11-14
G0090,2025,4,178750251471,11721135481,10356928634,735481883195,428402231186,2026-02-13
G0090,2026,1,167755873725,13949435538,11349227490,720412026948,419624367057,2026-05-14
G0090,2026,2,157258982284,10275711921,6485795985,703103896536,409542756815,2026-08-14
G0091,2023,3,608938031727,53930683805,43116168631,1876265844646,1075363652008,2023-11-14
G0091,2023,4,676263320419,71711806749,64244296910,1915852386128,1098052296018,2024-02-14
G0091,2024,1,631498821407,50519875500,38436868193,1955843003997,1120972532509,2024-05-14
G0091,2024,2,682350826645,67855608110,57136791657,1917143747347,1098792427232,2024-08-14
G0091,2024,3,677490902881,58519273307,41729464578,1973397662290,1131033815405,2024-11-14
G0091,2024,4,754271644713,62946868000,55741038446,2025339249271,1160803634445,2025-02-14
G0091,2025,1,626966072841,42649325978,31889570631,2048796458449,1174247907388,2025-05-14
G0091,2025,2,672158903984,58631883811,35700627565,2034743930643,1166193836764,2025-08-14
G0091,2025,3,644655133172,42054662342,28140982194,2012480665615,1153433861383,2025-11-14
G0091,2025,4,733696524721,74115285580,64099570449,1992739207826,1142119235471,2026-02-13
G0091,2026,1,659909952017,48644687623,41290227424,2020674126835,1158129864567,2026-05-14
G0091,2026,2,674149473737,71761751825,45891545314,1991903552077,1141640287447,2026-08-14
G0092,2023,3,109424866248,12660193264,6003804244,435611966963,192808316204,2023-11-14
G0092,2023,4,117563826755,9883265596,5107007886,440652871936,195039495496,2024-02-14
G0092,2024,1,117041370382,14801588550,8847471649,453517353899,200733505978,2024-05-14
G0092,2024,2,116944605830,13669579298,8466959749,454412516971,201129718428,2024-08-14
G0092,2024,3,109855569114,13872324888,6475892618,468697181868,207452322937,2024-11-14
G0092,2024,4,137512611938,15767280811,8208074067,460434919499,203795323092,2025-02-14
G0092,2025,1,108815710265,7776861953,3715243005,461647267555,204331926319,2025-05-14
G0092,2025,2,112875686171,14342929370,6499804797,470037090220,208045386243,2025-08-14
G0092,2025,3,114007149256,11402533802,6288798941,469338664851,207736252817,2025-11-14
G0092,2025,4,139308600847,15207636962,8795859323,463676793822,205230224741,2026-02-13
G0092,2026,1,124813911933,8727249070,5614038205,479591437801,212274282162,2026-05-14
G0092,2026,2,117551114633,9710662374,6024463956,470782883484,208375485401,2026-08-14
G0093,2023,3,67809955238,10111942026,4402934934,299681666442,120813440285,2023-11-14
G0093,2023,4,74453910450,8963127136,4414071101,305136256490,123012399590,2024-02-14
G0093,2024,1,62374174556,7969122919,3354474072,302032825557,121761284792,2024-05-14
G0093,2024,2,68936192758,10164624019,4161512584,304361528748,122700076434,2024-08-14
G0093,2024,3,71324384037,10277729822,5480463207,303646825658,122411951572,2024-11-14
G0093,2024,4,83681329396,13618582772,6609620421,310093759513,125010963608,2025-02-14
G0093,2025,1,71933697809,11295871514,4963644158,309283407928,124684279083,2025-05-14
G0093,2025,2,73544851291,9811794211,3913483550,307464956992,123951190149,2025-08-14
G0093,2025,3,68085405397,11359133898,6284781009,306156835148,123423834898,2025-11-14
G0093,2025,4,79183957864,9094404737,4252778942,311998376488,125778789455,2026-02-13
G0093,2026,1,64328356879,9855490048,3845845837,310101119060,125013930531,2026-05-14
G0093,2026,2,75338882187,13264160106,5807716438,317755179150,128099582525,2026-08-14
G0094,2023,3,15264361121,716045396,531619690,43990500394,18004681933,2023-11-14
G0094,2023,4,16065616512,771722193,559231903,43068291519,17627235045,2024-02-14
G0094,2024,1,14370737848,618610773,546128490,43016269225,17605943065,2024-05-14
G0094,2024,2,15717483894,684483568,449190696,43512928197,17809218470,2024-08-14
G0094,2024,3,14746105694,956354411,797946928,43295414026,17720193035,2024-11-14
G0094,2024,4,16482883431,844639937,698074762,43745257861,17904307676,2025-02-14
G0094,2025,1,15341404688,1089615328,724463132,43984895770,18002388040,2025-05-14
G0094,2025,2,16138611176,1150165000,899303555,42880818202,17550504900,2025-08-14
G0094,2025,3,14329864735,703893844,623675378,42188122117,17266994311,2025-11-14
G0094,2025,4,16518808386,872562085,592146886,41674101987,17056613232,2026-02-13
G0094,2026,1,13775714058,817590298,580430927,42306847450,17315586890,2026-05-14
G0094,2026,2,16541885388,1067808061,710915617,43221979701,17690137417,2026-08-14
G0095,2023,3,144400759877,12731254507,9280859798,672835343547,304478701694,2023-11-14
G0095,2023,4,170259672734,21432462677,14526738845,692537551217,313394557065,2024-02-14
G0095,2024,1,145958593754,11915916224,6844729970,677103676871,306410253895,2024-05-14
G0095,2024,2,138573411859,15926550870,9907002530,677889090285,306765677638,2024-08-14
G0095,2024,3,148888749792,16283754895,9763181277,693819259358,313974569448,2024-11-14
G0095,2024,4,158806598919,18850842010,10922549511,680983849683,308166151517,2025-02-14
G0095,2025,1,128524891213,15931960827,11450083193,676550275206,306159822609,2025-05-14
G0095,2025,2,137600969189,14536227966,9259463473,670086035516,303234555191,2025-08-14
G0095,2025,3,141757395880,10378132984,6358495022,676554840814,306161888687,2025-11-14
G0095,2025,4,148799603467,14467157702,8992352514,675421542499,305649036318,2026-02-13
G0095,2026,1,130417596767,13865662149,9654916475,662595770920,299844979923,2026-05-14
G0095,2026,2,156651754127,15191635690,8356357161,685200802195,310074452320,2026-08-14
G0096,2023,3,4025842197,581950191,376027748,19613138846,7840086350,2023-11-14
G0096,2023,4,4313986936,397556872,193860671,19637954698,7850006150,2024-02-14
G0096,2024,1,3549413053,557828872,323197925,19214826373,7680866339,2024-05-14
G0096,2024,2,4002847071,369869234,174429559,19560835667,7819178863,2024-08-14
G0096,2024,3,3721367493,389064893,198790932,19637576031,7849854783,2024-11-14
G0096,2024,4,4022271689,499809524,232890524,19271439404,7703496630,2025-02-14
G0096,2025,1,3869755123,425758004,240199884,19708534222,7878219358,2025-05-14
G0096,2025,2,3954087632,478410290,242731134,19699225528,7874498334,2025-08-14
G0096,2025,3,3894250190,368012478,252249670,20340773372,8130948387,2025-11-14
G0096,2025,4,4593638669,550577297,314570037,20406768130,8157328897,2026-02-13
G0096,2026,1,4201366088,558845927,277225945,20668850566,8262092797,2026-05-14
G0096,2026,2,4219868834,460377144,276997734,20758738942,8298024457,2026-08-14
G0097,2023,3,7110367935,687294111,536875061,33445287998,21708250898,2023-11-14
G0097,2023,4,7376729530,632741158,522060563,33476589927,21728567963,2024-02-14
G0097,2024,1,6370453503,466302451,398711005,33180462655,21536361363,2024-05-14
G0097,2024,2,6513388112,573494724,527615146,33234195954,21571237903,2024-08-14
G0097,2024,3,6675957525,678917132,527056798,34129196820,22152153916,2024-11-14
G0097,2024,4,8414335924,720342811,626427310,34786799828,22578982684,2025-02-14
G0097,2025,1,6865250900,579292697,532949282,34718047495,22534357777,2025-05-14
G0097,2025,2,6985559764,463344366,358861384,34469823102,22373243380,2025-08-14
G0097,2025,3,7126969580,551275079,507173073,34835130136,22610352319,2025-11-14
G0097,2025,4,7935544039,620179182,494320779,35569797762,23087201230,2026-02-13
G0097,2026,1,6583078761,690634881,593560898,35115882934,22792579848,2026-05-14
G0097,2026,2,6989693618,411032013,288679060,34398423541,22326900242,2026-08-14
G0098,2023,3,333409301460,37148076441,31436679705,1224461742205,560871578316,2023-11-14
G0098,2023,4,338863996989,35976316181,32804382606,1195433831530,547575180793,2024-02-14
G0098,2024,1,302725318238,49534741465,37086006644,1231227101835,563970489293,2024-05-14
G0098,2024,2,319369351435,47173606517,41919401815,1238326519871,567222417599,2024-08-14
G0098,2024,3,344718917397,53378346240,37364568990,1244608157161,570099756841,2024-11-14
G0098,2024,4,353547613289,56331180191,51550036744,1220983768802,559278473064,2025-02-14
G0098,2025,1,324900168323,43089548496,28996103139,1262397964049,578248477804,2025-05-14
G0098,2025,2,347034031765,34789636273,31048515836,1244060339269,569848825778,2025-08-14
G0098,2025,3,346576888486,39162616405,32644326323,1272367037485,582814867883,2025-11-14
G0098,2025,4,367941088218,53837866106,46867814022,1293368831780,592434857718,2026-02-13
G0098,2026,1,328946155514,37129391439,29784541052,1303507194100,597078791522,2026-05-14
G0098,2026,2,351114827359,41390943611,27476073840,1327064289561,607869251408,2026-08-14
G0099,2023,3,1008851819435,33923775449,25794935565,2724809312460,987133015800,2023-11-14
G0099,2023,4,1146396524104,46807982524,34771520803,2737786251205,991834249248,2024-02-14
G0099,2024,1,935138365422,37295567028,27342211353,2728858647656,988599992753,2024-05-14
G0099,2024,2,967933673720,44867574203,26484350512,2801233073152,1014819510053,2024-08-14
G0099,2024,3,1000780628358,34099114255,29054718775,2884006706812,1044806410879,2024-11-14
G0099,2024,4,1238032167847,40261772000,27517576262,2963747314794,1073694519299,2025-02-14
G0099,2025,1,1023295591028,59665542438,49501416167,3055801106461,1107043398638,2025-05-14
G0099,2025,2,1221976794193,39902895763,32519147195,3120983970632,1130657585874,2025-08-14
G0099,2025,3,1085893775992,37853018903,32339855376,3118537448449,1129771269606,2025-11-14
G0099,2025,4,1317738482220,72127977055,51891731559,3151364280821,1141663643098,2026-02-13
G0099,2026,1,1158488393242,64260311581,37907134873,3181460050811,1152566618238,2026-05-14
G0099,2026,2,1111846686487,47836863293,31587160875,3183995572535,1153485176903,2026-08-14
G0100,2023,3,709432507554,169906657890,146166837974,6424253746674,3034254559695,2023-11-14
G0100,2023,4,807016583139,187175987975,130807181741,6354572250202,3001343126440,2024-02-14
G0100,2024,1,706130179945,158189960221,145145965195,6350260415891,2999306593726,2024-05-14
G0100,2024,2,763366025178,154808232234,130064360556,6393856162103,3019897404261,2024-08-14
G0100,2024,3,760714260610,164540864459,130864273143,6429432528056,3036700562241,2024-11-14
G0100,2024,4,852950864042,123993925935,91701411488,6637140793499,3134803746885,2025-02-14
G0100,2025,1,700989342525,153990217534,118568973930,6658844370832,3145054615092,2025-05-14
G0100,2025,2,810231823681,192618893414,177209381941,6518848730333,3078932941311,2025-08-14
G0100,2025,3,755523883588,178213997172,163956877398,6426029547032,3035093292184,2025-11-14
G0100,2025,4,843223588493,191804242740,176459903321,6272620587084,2962636341606,2026-02-13
G0100,2026,1,767178576054,150640684661,118952644660,6423330285923,3033818397752,2026-05-14
G0100,2026,2,720731299244,175643589623,161592102453,6430084770711,3037008624521,2026-08-14
G0101,2023,3,64485578645,4026087072,2693181418,178618435170,121916270374,2023-11-14
G0101,2023,4,69495342095,7399169413,4704995320,176005470441,120132787532,2024-02-14
G0101,2024,1,66665853875,7319044034,4943580651,172765521801,117921355918,2024-05-14
G0101,2024,2,67231365403,7017451227,4267713845,175623041877,119871760364,2024-08-14
G0101,2024,3,63558006815,5477873115,3335897629,175975824309,120112552521,2024-11-14
G0101,2024,4,74610520198,7244970773,4172363610,171806273094,117266619330,2025-02-14
G0101,2025,1,60469769308,4999939030,2534114504,169517657747,115704521626,2025-05-14
G0101,2025,2,68306899058,4373692786,2954680248,172432825465,117694273553,2025-08-14
G0101,2025,3,68085925850,4689768295,2399539757,170699671569,116511306864,2025-11-14
G0101,2025,4,76424024267,7522836697,4278218671,174425968158,119054695972,2026-02-13
G0101,2026,1,66124439449,5251484796,3741293564,173980769203,118750824783,2026-05-14
G0101,2026,2,71144376057,7533906434,4293663070,175464588388,119763607707,2026-08-14
G0102,2023,3,40773454865,2073841382,1302286262,88448473063,32569883864,2023-11-14
G0102,2023,4,43724443102,1897755562,1008829076,88968108555,32761232194,2024-02-14
G0102,2024,1,37704637532,1479310608,723307807,90390286555,33284928881,2024-05-14
G0102,2024,2,42228587139,1668330349,969255763,89746984268,33048042024,2024-08-14
G0102,2024,3,38013497180,1979258876,943353407,90213237415,33219733070,2024-11-14
G0102,2024,4,43447553911,2045241987,893702227,88904566694,32737833814,2025-02-14
G0102,2025,1,38543866878,1906803277,989391075,91080592900,33539124309,2025-05-14
G0102,2025,2,42796749051,1670403921,892207735,91413021962,33661536552,2025-08-14
G0102,2025,3,37902406676,2032726345,1278685400,93411874134,34397585246,2025-11-14
G0102,2025,4,45590157672,1901941074,1045662624,92430943655,34036371641,2026-02-13
G0102,2026,1,40528745044,1427367076,852411365,92831007470,34183689413,2026-05-14
G0102,2026,2,40889760792,2106203232,1247471599,92122191157,33922677954,2026-08-14
G0103,2023,3,82553330452,6822445599,4476066498,298967630511,121817875810,2023-11-14
G0103,2023,4,89626472292,5734820703,4325210720,296601782019,120853883028,2024-02-14
G0103,2024,1,71098334571,4942059073,3239479444,290786055083,118484196716,2024-05-14
G0103,2024,2,76251481163,4285693256,2984482585,295879092434,120559414661,2024-08-14
G0103,2024,3,79080824134,4843545509,3423066578,293273843666,119497875422,2024-11-14
G0103,2024,4,89586824787,5180047474,2935761680,286809468085,116863889594,2025-02-14
G0103,2025,1,76759264302,5005505609,3085020571,293220790839,119476258424,2025-05-14
G0103,2025,2,77973106013,6122642028,4073056343,301418792649,122816630640,2025-08-14
G0103,2025,3,88450042357,7183290572,4986224883,305654197027,124542395946,2025-11-14
G0103,2025,4,98240212971,6392127448,4659575183,302352010802,123196881347,2026-02-13
G0103,2026,1,74906927485,5459057330,4023559753,306993500388,125088110846,2026-05-14
G0103,2026,2,90886895761,4550419116,2645503357,312483792255,127325194813,2026-08-14
G0104,2023,3,65083040555,3800619222,2457226717,223150218954,112627886824,2023-11-14
G0104,2023,4,77416247100,4727805935,3203476218,223545514536,112827399539,2024-02-14
G0104,2024,1,68595136682,3606435111,2540670017,226601848867,114369985868,2024-05-14
G0104,2024,2,72688905148,2758451643,1971686759,229949914524,116059814189,2024-08-14
G0104,2024,3,66011809923,4494719850,3339268574,229613722941,115890132314,2024-11-14
G0104,2024,4,73309887612,4448317808,3492886337,230524758296,116349948071,2025-02-14
G0104,2025,1,63473524405,3921520789,2145981102,236998124602,119617171250,2025-05-14
G0104,2025,2,75411851506,4435782714,2916021532,237696122730,119969463327,2025-08-14
G0104,2025,3,65463288888,3888166060,2392130296,236907374703,119571368161,2025-11-14
G0104,2025,4,82761339214,5252725193,3154211574,237927648346,120086318426,2026-02-13
G0104,2026,1,69088373721,2801697106,1490661393,237024123941,119630293579,2026-05-14
G0104,2026,2,68750367883,4261015006,2322790432,240367595261,121317803057,2026-08-14
G0105,2023,3,90824609484,15150398765,11974968485,413795797609,176698033366,2023-11-14
G0105,2023,4,103263472534,17478610566,14443710701,422485774802,180408805416,2024-02-14
G0105,2024,1,95567847052,26493974970,24374456972,429256099768,183299852434,2024-05-14
G0105,2024,2,96296180504,16386685307,11604744989,440233791351,187987518487,2024-08-14
G0105,2024,3,104241664743,16784169127,12703576643,443718825854,189475689093,2024-11-14
G0105,2024,4,105007535466,20691396667,19036084934,446636065912,190721401554,2025-02-14
G0105,2025,1,94307139097,24476001840,22517921693,451407974800,192759090000,2025-05-14
G0105,2025,2,107348514755,18148525429,13029153453,464616165288,198399218046,2025-08-14
G0105,2025,3,102591255628,16614706115,12396835276,469200163181,200356665215,2025-11-14
G0105,2025,4,106219946769,21927758793,18326495106,458595751680,195828396277,2026-02-13
G0105,2026,1,96801314162,23758362011,18785945520,467660536988,199699217938,2026-05-14
G0105,2026,2,111593492190,28810863425,22939585918,465001914549,198563939719,2026-08-14
G0106,2023,3,197754421713,12332204015,7862523165,779436705283,279963565915,2023-11-14
G0106,2023,4,209613431600,12250662602,6853510769,785494966458,282139614836,2024-02-14
G0106,2024,1,168084496455,8600703634,4817423587,772224496914,277373034112,2024-05-14
G0106,2024,2,178431933287,10410636734,5796318383,753884927124,270785698257,2024-08-14
G0106,2024,3,193541263982,11109328598,6213604065,768705426002,276109029435,2024-11-14
G0106,2024,4,212813813132,12071724094,7064548969,757809519369,272195360943,2025-02-14
G0106,2025,1,175577393989,12224852806,8179358024,770415527356,276723275685,2025-05-14
G0106,2025,2,189893977346,14056967784,7981209297,753110334991,270507474799,2025-08-14
G0106,2025,3,189511247798,15528354448,11925779635,747220307549,268391853254,2025-11-14
G0106,2025,4,193343528754,12182772631,9187835333,734322926217,263759280982,2026-02-13
G0106,2026,1,177417655382,8371932314,4974164007,759645502185,272854822183,2026-05-14
G0106,2026,2,196612990606,14031294575,9716644613,773429533996,277805867819,2026-08-14
G0107,2023,3,144697726400,8322524153,7656722220,419280192367,259148856144,2023-11-14
G0107,2023,4,164740608559,7840645027,6735288186,411315506680,254226040273,2024-02-14
G0107,2024,1,131942204001,5999843904,4125438824,416636487114,257514833825,2024-05-14
G0107,2024,2,150992415555,10089626773,6905598367,407830418269,252071975541,2024-08-14
G0107,2024,3,146996060356,9106432190,8377917615,404546400336,250042188524,2024-11-14
G0107,2024,4,156748286595,6411031305,5898148800,413162205559,255367448598,2025-02-14
G0107,2025,1,136742459007,7794667427,5459551108,425076276820,262731302163,2025-05-14
G0107,2025,2,155510463792,6424025790,5910103727,420976264969,260197165324,2025-08-14
G0107,2025,3,150775826304,6124471649,5248445311,419390464064,259217012915,2025-11-14
G0107,2025,4,154741614372,7916902444,6101826799,424051103630,262097662739,2026-02-13
G0107,2026,1,144783973774,9868392251,8789018061,415856687707,257032855119,2026-05-14
G0107,2026,2,141963747039,9564568994,8121261031,412815760675,255153317817,2026-08-14
G0108,2023,3,16824970975,2202329961,1269836156,62965284700,29891162724,2023-11-14
G0108,2023,4,17952136038,1471656133,634291602,64165107909,30460748186,2024-02-14
G0108,2024,1,17129347177,1768520868,949995691,65687561397,31183494143,2024-05-14
G0108,2024,2,16988716014,2060720250,965658625,67196980958,31900052576,2024-08-14
G0108,2024,3,18056305901,1490398328,770993295,65988131287,31326182031,2024-11-14
G0108,2024,4,18289537588,1976859821,1014309111,65879563563,31274642273,2025-02-14
G0108,2025,1,15670220546,2214648540,1053690565,67055864090,31833060942,2025-05-14
G0108,2025,2,17195163426,2264591315,1003569999,67200125568,31901545399,2025-08-14
G0108,2025,3,16867889809,2552200467,1176002317,67199178455,31901095781,2025-11-14
G0108,2025,4,19585096739,1780562686,935910506,67150748602,31878104944,2026-02-13
G0108,2026,1,16683503336,2529212880,1468365129,66313717542,31480745800,2026-05-14
G0108,2026,2,17399879806,1545503834,821301194,68557029562,32545700957,2026-08-14
G0109,2023,3,139167433330,39047327494,32457762161,809234632069,412510953889,2023-11-14
G0109,2023,4,141778274364,32711478513,22341466158,798388879162,406982283093,2024-02-14
G0109,2024,1,132272862562,40111337031,23707645166,804709154349,410204071488,2024-05-14
G0109,2024,2,152567381226,50919257253,39549937888,831712235613,423969012296,2024-08-14
G0109,2024,3,136810251269,53016095892,35995832659,849493104566,433032889349,2024-11-14
G0109,2024,4,172734917491,67587280480,53408744340,876978799994,447043844874,2025-02-14
G0109,2025,1,132262709507,54379368146,37952831580,863027621860,439932169753,2025-05-14
G0109,2025,2,144382594727,45296928735,28523763769,863938879892,440396687590,2025-08-14
G0109,2025,3,149097657515,58680142840,38828778448,852042977735,434332698541,2025-11-14
G0109,2025,4,170656804779,51569046271,30703460168,860332707591,438558425216,2026-02-13
G0109,2026,1,145409850753,50198389526,42116128795,876790685110,446947952475,2026-05-14
G0109,2026,2,157212757839,48710963309,36874043077,877713619222,447418422245,2026-08-14
G0110,2023,3,854720498262,268129993585,159125490707,4124570426371,1675346904236,2023-11-14
G0110,2023,4,965073375584,252312091409,162025799989,4141830601316,1682357762985,2024-02-14
G0110,2024,1,792167087482,242002145987,189220354524,4241869138322,1722992116615,2024-05-14
G0110,2024,2,824189649707,342910107638,206028357637,4224424915449,1715906499990,2024-08-14
G0110,2024,3,835710683704,311833569842,177722394692,4212069707176,1710887974958,2024-11-14
G0110,2024,4,1012846209364,359115358947,219691825347,4175954893770,1696218607101,2025-02-14
G0110,2025,1,830012198271,356554062863,286638129204,4308868282798,1750206298380,2025-05-14
G0110,2025,2,883529426315,249132283687,164417854976,4319363786240,1754469435479,2025-08-14
G0110,2025,3,931653704339,414371059618,258517554102,4416068822003,1793749764226,2025-11-14
G0110,2025,4,1087232660704,432445036894,265068413728,4491402776850,1824349437644,2026-02-13
G0110,2026,1,876964434597,297705593384,237322737706,4580180042397,1860409609159,2026-05-14
G0110,2026,2,989246687297,297637890732,166382096331,4665768961044,1895174715599,2026-08-14
G0111,2023,3,17194639788,2322818898,889583592,95988625693,64126432187,2023-11-14
G0111,2023,4,19434486026,1677982933,627667549,95613523270,63875840204,2024-02-14
G0111,2024,1,15909981209,1421439749,685967795,93601521128,62531696374,2024-05-14
G0111,2024,2,18151170072,2745275746,1035939103,96682944369,64590280681,2024-08-14
G0111,2024,3,18259737916,2878340525,1491336234,96793735223,64664295932,2024-11-14
G0111,2024,4,19792181713,2682339806,1190543373,96456448397,64438967143,2025-02-14
G0111,2025,1,17877532440,1533360288,637410348,95821034536,64014470765,2025-05-14
G0111,2025,2,18472051400,2437655461,1012422111,97004123135,64804848274,2025-08-14
G0111,2025,3,17665620546,1922793673,737966193,95679722989,63920065775,2025-11-14
G0111,2025,4,20534985131,1848954221,861536643,93972608602,62779606119,2026-02-13
G0111,2026,1,16713622919,1806910815,847059569,93383093197,62385772794,2026-05-14
G0111,2026,2,18323669514,1669832167,869990647,95320676933,63680200453,2026-08-14
G0112,2023,3,1815802998172,154588851295,96978030418,7134316356597,4039315426017,2023-11-14
G0112,2023,4,2150208489267,220096181828,162883547531,7154609173923,4050804836630,2024-02-14
G0112,2024,1,1993845097031,131696907085,81061917293,7090468591477,4014489648018,2024-05-14
G0112,2024,2,2063536267928,154360934934,103680561361,7285600315078,4124969551326,2024-08-14
G0112,2024,3,2074754910464,169188275384,96197083445,7307459680324,4137345911839,2024-11-14
G0112,2024,4,2176898788840,167925423567,100326511895,7498822918598,4245692169797,2025-02-14
G0112,2025,1,1992393204481,120211460532,89098227086,7332279431027,4151398386788,2025-05-14
G0112,2025,2,2016324580077,150685546777,83779561597,7501627878196,4247280285043,2025-08-14
G0112,2025,3,1933771943627,178231209361,132022973025,7423371679198,4202973100445,2025-11-14
G0112,2025,4,2382790711423,162654006248,96198074830,7468698535452,4228636311961,2026-02-13
G0112,2026,1,1896398076068,159091324632,93343767204,7584334077036,4294106975661,2026-05-14
G0112,2026,2,2204360936156,189303766532,129255046274,7629097787101,4319451344421,2026-08-14
G0113,2023,3,185750523160,14253109974,11139136577,703273612242,335269034028,2023-11-14
G0113,2023,4,224131324236,16536198635,12479584356,718487588340,342521936713,2024-02-14
G0113,2024,1,173949378746,14961193494,11723865675,700843768732,334110663698,2024-05-14
G0113,2024,2,198285936480,13094840361,7427971208,717478323644,342040793679,2024-08-14
